config_id,power_mw,energy_mwh,scenario,dc_price_addition_percent,dam_mean,idm_mean,dc_mean,dam_std,idm_std,dc_std,corr_dam_idm,corr_dam_dc,corr_idm_dc,num_days
9,30,60,up_20%,20.0,2536.9552,2652.9767,2872.3213,1827.6883,2277.5562,1209.3397,0.67,0.7211,0.4654,366
9,30,60,up_25%,25.0,2536.9552,2652.9767,2992.0112,1827.6883,2277.5562,1209.3228,0.67,0.7211,0.4654,366
9,30,60,up_30%,30.0,2536.9552,2652.9767,3111.6746,1827.6883,2277.5562,1209.3146,0.67,0.7211,0.4654,366
10,50,100,base_case,0.0,4228.259,4421.6281,3989.335,3046.1475,3795.9273,2015.661,0.67,0.721,0.4654,366
10,50,100,down_80%,-80.0,4228.259,4421.6281,797.8891,3046.1475,3795.9273,2016.284,0.67,0.7209,0.4654,366
10,50,100,down_75%,-75.0,4228.259,4421.6281,997.2981,3046.1475,3795.9273,2016.234,0.67,0.7209,0.4654,366
10,50,100,down_70%,-70.0,4228.259,4421.6281,1196.8071,3046.1475,3795.9273,2016.1852,0.67,0.7209,0.4654,366
10,50,100,down_65%,-65.0,4228.259,4421.6281,1396.3161,3046.1475,3795.9273,2016.138,0.67,0.7209,0.4654,366
10,50,100,down_60%,-60.0,4228.259,4421.6281,1595.7257,3046.1475,3795.9273,2016.0923,0.67,0.7209,0.4654,366
10,50,100,down_55%,-55.0,4228.259,4421.6281,1795.2344,3046.1475,3795.9273,2016.0481,0.67,0.7209,0.4654,366
10,50,100,down_50%,-50.0,4228.259,4421.6281,1994.6437,3046.1475,3795.9273,2016.0055,0.67,0.721,0.4654,366
10,50,100,down_45%,-45.0,4228.259,4421.6281,2194.1527,3046.1475,3795.9273,2015.9643,0.67,0.721,0.4654,366
10,50,100,down_40%,-40.0,4228.259,4421.6281,2393.6617,3046.1475,3795.9273,2015.9245,0.67,0.721,0.4654,366
10,50,100,down_35%,-35.0,4228.259,4421.6281,2593.071,3046.1475,3795.9273,2015.8864,0.67,0.721,0.4654,366
10,50,100,down_30%,-30.0,4228.259,4421.6281,2792.4806,3046.1475,3795.9273,2015.8497,0.67,0.721,0.4654,366
10,50,100,down_25%,-25.0,4228.259,4421.6281,2991.9893,3046.1475,3795.9273,2015.8145,0.67,0.721,0.4654,366
10,50,100,down_20%,-20.0,4228.259,4421.6281,3191.4984,3046.1475,3795.9273,2015.7808,0.67,0.721,0.4654,366
10,50,100,down_15%,-15.0,4228.259,4421.6281,3391.0074,3046.1475,3795.9273,2015.7486,0.67,0.721,0.4654,366
10,50,100,down_10%,-10.0,4228.259,4421.6281,3590.3172,3046.1475,3795.9273,2015.7179,0.67,0.721,0.4654,366
10,50,100,down_5%,-5.0,4228.259,4421.6281,3789.8262,3046.1475,3795.9273,2015.6887,0.67,0.721,0.4654,366
10,50,100,up_5%,5.0,4228.259,4421.6281,4188.844,3046.1475,3795.9273,2015.6348,0.67,0.7211,0.4654,366
10,50,100,up_10%,10.0,4228.259,4421.6281,4388.3527,3046.1475,3795.9273,2015.6101,0.67,0.7211,0.4654,366
10,50,100,up_15%,15.0,4228.259,4421.6281,4587.6628,3046.1475,3795.9273,2015.5869,0.67,0.7211,0.4654,366
10,50,100,up_20%,20.0,4228.259,4421.6281,4787.1719,3046.1475,3795.9273,2015.5651,0.67,0.7211,0.4654,366
10,50,100,up_25%,25.0,4228.259,4421.6281,4986.6806,3046.1475,3795.9273,2015.545,0.67,0.7211,0.4654,366
10,50,100,up_30%,30.0,4228.259,4421.6281,5186.1893,3046.1475,3795.9273,2015.5263,0.67,0.7211,0.4654,366
11,100,200,base_case,0.0,8456.518,8843.2554,7978.6702,6092.2949,7591.8543,4031.322,0.67,0.721,0.4654,366
11,100,200,down_80%,-80.0,8456.518,8843.2554,1595.6784,6092.2949,7591.8543,4032.5683,0.67,0.7209,0.4654,366
11,100,200,down_75%,-75.0,8456.518,8843.2554,1994.6964,6092.2949,7591.8543,4032.4679,0.67,0.7209,0.4654,366
11,100,200,down_70%,-70.0,8456.518,8843.2554,2393.515,6092.2949,7591.8543,4032.3707,0.67,0.7209,0.4654,366
11,100,200,down_65%,-65.0,8456.518,8843.2554,2792.5331,6092.2949,7591.8543,4032.2762,0.67,0.7209,0.4654,366
11,100,200,down_60%,-60.0,8456.518,8843.2554,3191.4514,6092.2949,7591.8543,4032.1848,0.67,0.7209,0.4654,366
11,100,200,down_55%,-55.0,8456.518,8843.2554,3590.3697,6092.2949,7591.8543,4032.0965,0.67,0.7209,0.4654,366
11,100,200,down_50%,-50.0,8456.518,8843.2554,3989.3872,6092.2949,7591.8543,4032.0109,0.67,0.721,0.4654,366
11,100,200,down_45%,-45.0,8456.518,8843.2554,4388.3055,6092.2949,7591.8543,4031.9286,0.67,0.721,0.4654,366
11,100,200,down_40%,-40.0,8456.518,8843.2554,4787.2238,6092.2949,7591.8543,4031.8492,0.67,0.721,0.4654,366
11,100,200,down_35%,-35.0,8456.518,8843.2554,5186.1423,6092.2949,7591.8543,4031.7727,0.67,0.721,0.4654,366
11,100,200,down_30%,-30.0,8456.518,8843.2554,5585.0604,6092.2949,7591.8543,4031.6994,0.67,0.721,0.4654,366
11,100,200,down_25%,-25.0,8456.518,8843.2554,5983.979,6092.2949,7591.8543,4031.629,0.67,0.721,0.4654,366
11,100,200,down_20%,-20.0,8456.518,8843.2554,6382.9967,6092.2949,7591.8543,4031.5616,0.67,0.721,0.4654,366
11,100,200,down_15%,-15.0,8456.518,8843.2554,6781.8156,6092.2949,7591.8543,4031.4972,0.67,0.721,0.4654,366
11,100,200,down_10%,-10.0,8456.518,8843.2554,7180.8336,6092.2949,7591.8543,4031.4357,0.67,0.721,0.4654,366
11,100,200,down_5%,-5.0,8456.518,8843.2554,7579.6522,6092.2949,7591.8543,4031.3774,0.67,0.721,0.4654,366
11,100,200,up_5%,5.0,8456.518,8843.2554,8377.6877,6092.2949,7591.8543,4031.2696,0.67,0.7211,0.4654,366
11,100,200,up_10%,10.0,8456.518,8843.2554,8776.5068,6092.2949,7591.8543,4031.2202,0.67,0.7211,0.4654,366
11,100,200,up_15%,15.0,8456.518,8843.2554,9175.5246,6092.2949,7591.8543,4031.1738,0.67,0.7211,0.4654,366
11,100,200,up_20%,20.0,8456.518,8843.2554,9574.3434,6092.2949,7591.8543,4031.1304,0.67,0.7211,0.4654,366
11,100,200,up_25%,25.0,8456.518,8843.2554,9973.3612,6092.2949,7591.8543,4031.09,0.67,0.7211,0.4654,366
11,100,200,up_30%,30.0,8456.518,8843.2554,10372.2795,6092.2949,7591.8543,4031.0525,0.67,0.7211,0.4654,366
12,200,400,base_case,0.0,16913.0361,17686.5111,15957.3402,12184.5892,15183.7086,8062.644,0.67,0.721,0.4654,366
12,200,400,down_80%,-80.0,16913.0361,17686.5111,3191.5557,12184.5892,15183.7086,8065.1365,0.67,0.7209,0.4654,366
12,200,400,down_75%,-75.0,16913.0361,17686.5111,3989.3921,12184.5892,15183.7086,8064.9357,0.67,0.7209,0.4654,366
12,200,400,down_70%,-70.0,16913.0361,17686.5111,4787.229,12184.5892,15183.7086,8064.741,0.67,0.7209,0.4654,366
12,200,400,down_65%,-65.0,16913.0361,17686.5111,5585.0656,12184.5892,15183.7086,8064.5523,0.67,0.7209,0.4654,366
12,200,400,down_60%,-60.0,16913.0361,17686.5111,6382.9022,12184.5892,15183.7086,8064.3696,0.67,0.7209,0.4654,366
12,200,400,down_55%,-55.0,16913.0361,17686.5111,7180.8383,12184.5892,15183.7086,8064.1928,0.67,0.7209,0.4654,366
12,200,400,down_50%,-50.0,16913.0361,17686.5111,7978.6751,12184.5892,15183.7086,8064.022,0.67,0.721,0.4654,366
12,200,400,down_45%,-45.0,16913.0361,17686.5111,8776.512,12184.5892,15183.7086,8063.8572,0.67,0.721,0.4654,366
12,200,400,down_40%,-40.0,16913.0361,17686.5111,9574.3486,12184.5892,15183.7086,8063.6985,0.67,0.721,0.4654,366
12,200,400,down_35%,-35.0,16913.0361,17686.5111,10372.1852,12184.5892,15183.7086,8063.5457,0.67,0.721,0.4654,366
12,200,400,down_30%,-30.0,16913.0361,17686.5111,11170.1213,12184.5892,15183.7086,8063.3989,0.67,0.721,0.4654,366
12,200,400,down_25%,-25.0,16913.0361,17686.5111,11968.0574,12184.5892,15183.7086,8063.258,0.67,0.721,0.4654,366
12,200,400,down_20%,-20.0,16913.0361,17686.5111,12765.894,12184.5892,15183.7086,8063.1232,0.67,0.721,0.4654,366
12,200,400,down_15%,-15.0,16913.0361,17686.5111,13563.7306,12184.5892,15183.7086,8062.9944,0.67,0.721,0.4654,366
12,200,400,down_10%,-10.0,16913.0361,17686.5111,14361.6667,12184.5892,15183.7086,8062.8716,0.67,0.721,0.4654,366
12,200,400,down_5%,-5.0,16913.0361,17686.5111,15159.5033,12184.5892,15183.7086,8062.7549,0.67,0.721,0.4654,366
12,200,400,up_5%,5.0,16913.0361,17686.5111,16755.177,12184.5892,15183.7086,8062.5391,0.67,0.7211,0.4654,366
12,200,400,up_10%,10.0,16913.0361,17686.5111,17553.0137,12184.5892,15183.7086,8062.4403,0.67,0.7211,0.4654,366
12,200,400,up_15%,15.0,16913.0361,17686.5111,18350.9497,12184.5892,15183.7086,8062.3475,0.67,0.7211,0.4654,366
12,200,400,up_20%,20.0,16913.0361,17686.5111,19148.7866,12184.5892,15183.7086,8062.2606,0.67,0.7211,0.4654,366
12,200,400,up_25%,25.0,16913.0361,17686.5111,19946.6232,12184.5892,15183.7086,8062.1798,0.67,0.7211,0.4654,366
12,200,400,up_30%,30.0,16913.0361,17686.5111,20744.559,12184.5892,15183.7086,8062.105,0.67,0.7211,0.4654,366
13,300,600,base_case,0.0,25369.5539,26529.7669,23936.0101,18276.8841,22775.563,12093.966,0.67,0.721,0.4654,366
13,300,600,down_80%,-80.0,25369.5539,26529.7669,4787.2339,18276.8841,22775.563,12097.7047,0.67,0.7209,0.4654,366
13,300,600,down_75%,-75.0,25369.5539,26529.7669,5984.0885,18276.8841,22775.563,12097.4036,0.67,0.7209,0.4654,366
13,300,600,down_70%,-70.0,25369.5539,26529.7669,7180.744,18276.8841,22775.563,12097.1116,0.67,0.7209,0.4654,366
13,300,600,down_65%,-65.0,25369.5539,26529.7669,8377.5986,18276.8841,22775.563,12096.8284,0.67,0.7209,0.4654,366
13,300,600,down_60%,-60.0,25369.5539,26529.7669,9574.3538,18276.8841,22775.563,12096.5543,0.67,0.7209,0.4654,366
13,300,600,down_55%,-55.0,25369.5539,26529.7669,10771.2079,18276.8841,22775.563,12096.2892,0.67,0.7209,0.4654,366
13,300,600,down_50%,-50.0,25369.5539,26529.7669,11968.0623,18276.8841,22775.563,12096.0329,0.67,0.721,0.4654,366
13,300,600,down_45%,-45.0,25369.5539,26529.7669,13164.8172,18276.8841,22775.563,12095.7858,0.67,0.721,0.4654,366
13,300,600,down_40%,-40.0,25369.5539,26529.7669,14361.5724,18276.8841,22775.563,12095.5477,0.67,0.721,0.4654,366
13,300,600,down_35%,-35.0,25369.5539,26529.7669,15558.427,18276.8841,22775.563,12095.3184,0.67,0.721,0.4654,366
13,300,600,down_30%,-30.0,25369.5539,26529.7669,16755.182,18276.8841,22775.563,12095.0983,0.67,0.721,0.4654,366
13,300,600,down_25%,-25.0,25369.5539,26529.7669,17952.0363,18276.8841,22775.563,12094.8871,0.67,0.721,0.4654,366
13,300,600,down_20%,-20.0,25369.5539,26529.7669,19148.7915,18276.8841,22775.563,12094.6849,0.67,0.721,0.4654,366
13,300,600,down_15%,-15.0,25369.5539,26529.7669,20345.6456,18276.8841,22775.563,12094.4916,0.67,0.721,0.4654,366
13,300,600,down_10%,-10.0,25369.5539,26529.7669,21542.4008,18276.8841,22775.563,12094.3074,0.67,0.721,0.4654,366
13,300,600,down_5%,-5.0,25369.5539,26529.7669,22739.1557,18276.8841,22775.563,12094.1322,0.67,0.721,0.4654,366
13,300,600,up_5%,5.0,25369.5539,26529.7669,25132.8648,18276.8841,22775.563,12093.8088,0.67,0.7211,0.4654,366
13,300,600,up_10%,10.0,25369.5539,26529.7669,26329.6197,18276.8841,22775.563,12093.6606,0.67,0.7211,0.4654,366
13,300,600,up_15%,15.0,25369.5539,26529.7669,27526.3749,18276.8841,22775.563,12093.5213,0.67,0.7211,0.4654,366
13,300,600,up_20%,20.0,25369.5539,26529.7669,28723.2292,18276.8841,22775.563,12093.3909,0.67,0.7211,0.4654,366
13,300,600,up_25%,25.0,25369.5539,26529.7669,29919.9842,18276.8841,22775.563,12093.2697,0.67,0.7211,0.4654,366
13,300,600,up_30%,30.0,25369.5539,26529.7669,31116.8385,18276.8841,22775.563,12093.1575,0.67,0.7211,0.4654,366
14,400,800,base_case,0.0,33826.0719,35373.0224,31914.6803,24369.1782,30367.417,16125.288,0.67,0.721,0.4654,366
14,400,800,down_80%,-80.0,33826.0719,35373.0224,6382.9123,24369.1782,30367.417,16130.2731,0.67,0.7209,0.4654,366
14,400,800,down_75%,-75.0,33826.0719,35373.0224,7978.5858,24369.1782,30367.417,16129.8716,0.67,0.7209,0.4654,366
14,400,800,down_70%,-70.0,33826.0719,35373.0224,9574.4579,24369.1782,30367.417,16129.4821,0.67,0.7209,0.4654,366
14,400,800,down_65%,-65.0,33826.0719,35373.0224,11170.1314,24369.1782,30367.417,16129.1045,0.67,0.7209,0.4654,366
14,400,800,down_60%,-60.0,33826.0719,35373.0224,12765.9041,24369.1782,30367.417,16128.739,0.67,0.7209,0.4654,366
14,400,800,down_55%,-55.0,33826.0719,35373.0224,14361.5776,24369.1782,30367.417,16128.3855,0.67,0.7209,0.4654,366
14,400,800,down_50%,-50.0,33826.0719,35373.0224,15957.3503,24369.1782,30367.417,16128.044,0.67,0.721,0.4654,366
14,400,800,down_45%,-45.0,33826.0719,35373.0224,17553.0235,24369.1782,30367.417,16127.7145,0.67,0.721,0.4654,366
14,400,800,down_40%,-40.0,33826.0719,35373.0224,19148.8959,24369.1782,30367.417,16127.3969,0.67,0.721,0.4654,366
14,400,800,down_35%,-35.0,33826.0719,35373.0224,20744.5691,24369.1782,30367.417,16127.0912,0.67,0.721,0.4654,366
14,400,800,down_30%,-30.0,33826.0719,35373.0224,22340.2426,24369.1782,30367.417,16126.7977,0.67,0.721,0.4654,366
14,400,800,down_25%,-25.0,33826.0719,35373.0224,23936.0153,24369.1782,30367.417,16126.5161,0.67,0.721,0.4654,366
14,400,800,down_20%,-20.0,33826.0719,35373.0224,25531.6888,24369.1782,30367.417,16126.2465,0.67,0.721,0.4654,366
14,400,800,down_15%,-15.0,33826.0719,35373.0224,27127.4615,24369.1782,30367.417,16125.9889,0.67,0.721,0.4654,366
14,400,800,down_10%,-10.0,33826.0719,35373.0224,28723.2339,24369.1782,30367.417,16125.7433,0.67,0.721,0.4654,366
14,400,800,down_5%,-5.0,33826.0719,35373.0224,30319.0071,24369.1782,30367.417,16125.5096,0.67,0.721,0.4654,366
14,400,800,up_5%,5.0,33826.0719,35373.0224,33510.3538,24369.1782,30367.417,16125.0783,0.67,0.7211,0.4654,366
14,400,800,up_10%,10.0,33826.0719,35373.0224,35106.1265,24369.1782,30367.417,16124.8807,0.67,0.7211,0.4654,366
14,400,800,up_15%,15.0,33826.0719,35373.0224,36701.8992,24369.1782,30367.417,16124.695,0.67,0.7211,0.4654,366
14,400,800,up_20%,20.0,33826.0719,35373.0224,38297.6721,24369.1782,30367.417,16124.5213,0.67,0.7211,0.4654,366
14,400,800,up_25%,25.0,33826.0719,35373.0224,39893.3456,24369.1782,30367.417,16124.3596,0.67,0.7211,0.4654,366
14,400,800,up_30%,30.0,33826.0719,35373.0224,41489.1183,24369.1782,30367.417,16124.21,0.67,0.7211,0.4654,366
15,5,15,base_case,0.0,594.1502,615.8498,398.9309,440.7504,521.894,201.5658,0.7017,0.715,0.4846,366
15,5,15,down_80%,-80.0,594.1502,615.8498,79.8003,440.7504,521.894,201.6277,0.7017,0.7148,0.4846,366
15,5,15,down_75%,-75.0,594.1502,615.8498,99.7314,440.7504,521.894,201.6188,0.7017,0.7148,0.4846,366
15,5,15,down_70%,-70.0,594.1502,615.8498,119.6817,440.7504,521.894,201.6144,0.7017,0.7148,0.4846,366
15,5,15,down_65%,-65.0,594.1502,615.8498,139.6134,440.7504,521.894,201.6093,0.7017,0.7148,0.4846,366
15,5,15,down_60%,-60.0,594.1502,615.8498,159.5637,440.7504,521.894,201.6052,0.7017,0.7148,0.4846,366
15,5,15,down_55%,-55.0,594.1502,615.8498,179.5156,440.7504,521.894,201.6065,0.7017,0.7149,0.4846,366
15,5,15,down_50%,-50.0,594.1502,615.8498,199.4686,440.7504,521.894,201.5976,0.7017,0.7149,0.4846,366
15,5,15,down_45%,-45.0,594.1502,615.8498,219.4158,440.7504,521.894,201.5953,0.7017,0.7149,0.4846,366
15,5,15,down_40%,-40.0,594.1502,615.8498,239.3678,440.7504,521.894,201.5879,0.7017,0.7149,0.4847,366
15,5,15,down_35%,-35.0,594.1502,615.8498,259.3183,440.7504,521.894,201.5847,0.7017,0.7149,0.4846,366
15,5,15,down_30%,-30.0,594.1502,615.8498,279.2699,440.7504,521.894,201.5868,0.7017,0.7149,0.4847,366
15,5,15,down_25%,-25.0,594.1502,615.8498,299.1995,440.7504,521.894,201.5822,0.7017,0.7149,0.4846,366
15,5,15,down_20%,-20.0,594.1502,615.8498,319.1287,440.7504,521.894,201.5837,0.7017,0.7149,0.4847,366
15,5,15,down_15%,-15.0,594.1502,615.8498,339.0811,440.7504,521.894,201.5756,0.7017,0.7149,0.4846,366
15,5,15,down_10%,-10.0,594.1502,615.8498,359.0287,440.7504,521.894,201.5744,0.7017,0.7149,0.4846,366
15,5,15,down_5%,-5.0,594.1502,615.8498,378.9809,440.7504,521.894,201.5682,0.7017,0.715,0.4847,366
15,5,15,up_5%,5.0,594.1502,615.8498,418.8828,440.7504,521.894,201.5691,0.7017,0.715,0.4847,366
15,5,15,up_10%,10.0,594.1502,615.8498,438.8361,440.7504,521.894,201.5619,0.7017,0.715,0.4846,366
15,5,15,up_15%,15.0,594.1502,615.8498,458.7831,440.7504,521.894,201.5613,0.7017,0.715,0.4846,366
15,5,15,up_20%,20.0,594.1502,615.8498,478.7352,440.7504,521.894,201.5558,0.7017,0.715,0.4846,366
15,5,15,up_25%,25.0,594.1502,615.8498,498.665,440.7504,521.894,201.5571,0.7017,0.715,0.4846,366
15,5,15,up_30%,30.0,594.1502,615.8498,518.5959,440.7504,521.894,201.5532,0.7017,0.715,0.4846,366
16,10,30,base_case,0.0,1188.3009,1231.6995,797.8669,881.5005,1043.7878,403.1331,0.7017,0.715,0.4846,366
16,10,30,down_80%,-80.0,1188.3009,1231.6995,159.5754,881.5005,1043.7878,403.2601,0.7017,0.7148,0.4846,366
16,10,30,down_75%,-75.0,1188.3009,1231.6995,199.4568,881.5005,1043.7878,403.2501,0.7017,0.7148,0.4846,366
16,10,30,down_70%,-70.0,1188.3009,1231.6995,239.362,881.5005,1043.7878,403.2413,0.7017,0.7148,0.4846,366
16,10,30,down_65%,-65.0,1188.3009,1231.6995,279.262,881.5005,1043.7878,403.2289,0.7017,0.7148,0.4846,366
16,10,30,down_60%,-60.0,1188.3009,1231.6995,319.1445,881.5005,1043.7878,403.2169,0.7017,0.7148,0.4846,366
16,10,30,down_55%,-55.0,1188.3009,1231.6995,359.047,881.5005,1043.7878,403.2053,0.7017,0.7149,0.4846,366
16,10,30,down_50%,-50.0,1188.3009,1231.6995,398.9287,881.5005,1043.7878,403.1967,0.7017,0.7149,0.4846,366
16,10,30,down_45%,-45.0,1188.3009,1231.6995,438.8309,881.5005,1043.7878,403.1948,0.7017,0.7149,0.4846,366
16,10,30,down_40%,-40.0,1188.3009,1231.6995,478.7358,881.5005,1043.7878,403.1878,0.7017,0.7149,0.4846,366
16,10,30,down_35%,-35.0,1188.3009,1231.6995,518.615,881.5005,1043.7878,403.1786,0.7017,0.7149,0.4846,366
16,10,30,down_30%,-30.0,1188.3009,1231.6995,558.497,881.5005,1043.7878,403.1713,0.7017,0.7149,0.4846,366
16,10,30,down_25%,-25.0,1188.3009,1231.6995,598.3962,881.5005,1043.7878,403.1627,0.7017,0.7149,0.4846,366
16,10,30,down_20%,-20.0,1188.3009,1231.6995,638.2986,881.5005,1043.7878,403.1531,0.7017,0.7149,0.4846,366
16,10,30,down_15%,-15.0,1188.3009,1231.6995,678.2005,881.5005,1043.7878,403.1529,0.7017,0.7149,0.4846,366
16,10,30,down_10%,-10.0,1188.3009,1231.6995,718.0617,881.5005,1043.7878,403.1465,0.7017,0.715,0.4847,366
16,10,30,down_5%,-5.0,1188.3009,1231.6995,757.9669,881.5005,1043.7878,403.1416,0.7017,0.715,0.4846,366
16,10,30,up_5%,5.0,1188.3009,1231.6995,837.7664,881.5005,1043.7878,403.1263,0.7017,0.715,0.4846,366
16,10,30,up_10%,10.0,1188.3009,1231.6995,877.6686,881.5005,1043.7878,403.1185,0.7017,0.715,0.4846,366
16,10,30,up_15%,15.0,1188.3009,1231.6995,917.5333,881.5005,1043.7878,403.1105,0.7017,0.715,0.4846,366
16,10,30,up_20%,20.0,1188.3009,1231.6995,957.4355,881.5005,1043.7878,403.1125,0.7017,0.715,0.4846,366
16,10,30,up_25%,25.0,1188.3009,1231.6995,997.3404,881.5005,1043.7878,403.1094,0.7017,0.715,0.4846,366
16,10,30,up_30%,30.0,1188.3009,1231.6995,1037.2407,881.5005,1043.7878,403.1028,0.7017,0.715,0.4846,366
17,15,60,base_case,0.0,2190.687,2271.527,1196.8008,1685.7141,1932.7607,604.6973,0.7355,0.7078,0.5017,366
17,15,60,down_80%,-80.0,2190.687,2271.527,239.3552,1685.7141,1932.7607,604.8813,0.7355,0.7076,0.5017,366
17,15,60,down_75%,-75.0,2190.687,2271.527,299.1888,1685.7141,1932.7607,604.8688,0.7355,0.7076,0.5017,366
17,15,60,down_70%,-70.0,2190.687,2271.527,359.0437,1685.7141,1932.7607,604.8558,0.7355,0.7076,0.5017,366
17,15,60,down_65%,-65.0,2190.687,2271.527,418.8757,1685.7141,1932.7607,604.8382,0.7355,0.7076,0.5017,366
17,15,60,down_60%,-60.0,2190.687,2271.527,478.7254,1685.7141,1932.7607,604.8234,0.7355,0.7076,0.5017,366
17,15,60,down_55%,-55.0,2190.687,2271.527,538.5585,1685.7141,1932.7607,604.8145,0.7355,0.7077,0.5017,366
17,15,60,down_50%,-50.0,2190.687,2271.527,598.3929,1685.7141,1932.7607,604.8061,0.7355,0.7077,0.5017,366
17,15,60,down_45%,-45.0,2190.687,2271.527,658.2454,1685.7141,1932.7607,604.7874,0.7355,0.7077,0.5017,366
17,15,60,down_40%,-40.0,2190.687,2271.527,718.0781,1685.7141,1932.7607,604.7732,0.7355,0.7077,0.5017,366
17,15,60,down_35%,-35.0,2190.687,2271.527,777.915,1685.7141,1932.7607,604.7662,0.7355,0.7077,0.5017,366
17,15,60,down_30%,-30.0,2190.687,2271.527,837.7669,1685.7141,1932.7607,604.7581,0.7355,0.7077,0.5017,366
17,15,60,down_25%,-25.0,2190.687,2271.527,897.5956,1685.7141,1932.7607,604.7449,0.7355,0.7078,0.5017,366
17,15,60,down_20%,-20.0,2190.687,2271.527,957.427,1685.7141,1932.7607,604.7367,0.7355,0.7078,0.5017,366
17,15,60,down_15%,-15.0,2190.687,2271.527,1017.282,1685.7141,1932.7607,604.7286,0.7355,0.7078,0.5017,366
17,15,60,down_10%,-10.0,2190.687,2271.527,1077.1342,1685.7141,1932.7607,604.7223,0.7355,0.7078,0.5017,366
17,15,60,down_5%,-5.0,2190.687,2271.527,1136.9464,1685.7141,1932.7607,604.7027,0.7355,0.7078,0.5017,366
17,15,60,up_5%,5.0,2190.687,2271.527,1256.6557,1685.7141,1932.7607,604.6911,0.7355,0.7078,0.5017,366
17,15,60,up_10%,10.0,2190.687,2271.527,1316.4669,1685.7141,1932.7607,604.6798,0.7355,0.7078,0.5017,366
17,15,60,up_15%,15.0,2190.687,2271.527,1376.3164,1685.7141,1932.7607,604.6717,0.7355,0.7078,0.5017,366
17,15,60,up_20%,20.0,2190.687,2271.527,1436.1708,1685.7141,1932.7607,604.6681,0.7355,0.7079,0.5017,366
17,15,60,up_25%,25.0,2190.687,2271.527,1496.0052,1685.7141,1932.7607,604.6666,0.7355,0.7079,0.5017,366
17,15,60,up_30%,30.0,2190.687,2271.527,1555.8363,1685.7141,1932.7607,604.656,0.7355,0.7079,0.5017,366
