registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed Capacity (MW),Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3,2024-10-11T14:00:00,2024-10-11T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.5,2024-10-14T14:00:00,2024-10-14T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.4,2024-10-23T10:00:00,2024-10-23T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,1.7,2024-10-23T10:00:00,2024-10-23T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.01,2024-11-20T23:00:00,2024-11-21T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.25,2024-11-21T19:00:00,2024-11-21T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.59,2024-11-21T23:00:00,2024-11-22T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.12,2024-11-22T03:00:00,2024-11-22T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.25,2024-11-22T19:00:00,2024-11-22T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.04,2024-11-22T23:00:00,2024-11-23T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.2,2024-11-23T03:00:00,2024-11-23T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.42,2024-11-23T07:00:00,2024-11-23T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.09,2024-11-23T11:00:00,2024-11-23T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.75,2024-11-23T19:00:00,2024-11-23T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,5.05,2024-11-23T19:00:00,2024-11-23T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.5,2024-11-23T23:00:00,2024-11-24T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.07,2024-11-24T03:00:00,2024-11-24T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.82,2024-11-24T07:00:00,2024-11-24T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.68,2024-11-24T07:00:00,2024-11-24T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.24,2024-11-24T11:00:00,2024-11-24T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,1.94,2024-11-24T11:00:00,2024-11-24T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.71,2024-11-24T15:00:00,2024-11-24T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.92,2024-11-24T19:00:00,2024-11-24T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.9,2024-11-24T19:00:00,2024-11-24T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,5,2024-11-24T23:00:00,2024-11-25T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.86,2024-11-25T03:00:00,2024-11-25T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.55,2024-11-25T07:00:00,2024-11-25T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.01,2024-11-25T07:00:00,2024-11-25T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,1.95,2024-11-25T11:00:00,2024-11-25T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.93,2024-11-25T19:00:00,2024-11-25T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.5,2024-11-26T19:00:00,2024-11-26T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.23,2024-11-30T23:00:00,2024-12-01T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.63,2024-12-01T07:00:00,2024-12-01T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.27,2024-12-01T23:00:00,2024-12-02T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.6,2024-12-03T19:00:00,2024-12-03T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.45,2024-12-09T19:00:00,2024-12-09T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,5.69,2024-12-10T07:00:00,2024-12-10T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.78,2024-12-10T19:00:00,2024-12-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.5,2024-12-10T19:00:00,2024-12-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.06,2024-12-10T23:00:00,2024-12-11T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4,2024-12-11T03:00:00,2024-12-11T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,7.69,2024-12-11T07:00:00,2024-12-11T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2,2024-12-11T07:00:00,2024-12-11T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,12.92,2024-12-11T19:00:00,2024-12-11T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.53,2024-12-11T19:00:00,2024-12-11T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,6.9,2024-12-12T07:00:00,2024-12-12T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,14,2024-12-12T19:00:00,2024-12-12T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4,2024-12-13T03:00:00,2024-12-13T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,8.96,2024-12-13T07:00:00,2024-12-13T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.4,2024-12-13T23:00:00,2024-12-14T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.58,2024-12-14T07:00:00,2024-12-14T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.64,2024-12-14T07:00:00,2024-12-14T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4,2024-12-14T11:00:00,2024-12-14T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.36,2024-12-14T19:00:00,2024-12-14T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.25,2024-12-14T23:00:00,2024-12-15T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,1.69,2024-12-15T03:00:00,2024-12-15T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.62,2024-12-15T07:00:00,2024-12-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.99,2024-12-15T07:00:00,2024-12-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.19,2024-12-15T11:00:00,2024-12-15T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4.16,2024-12-15T15:00:00,2024-12-15T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.1,2024-12-15T19:00:00,2024-12-15T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.33,2024-12-15T19:00:00,2024-12-15T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4,2024-12-15T23:00:00,2024-12-16T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.89,2024-12-16T03:00:00,2024-12-16T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,6,2024-12-16T07:00:00,2024-12-16T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.86,2024-12-16T07:00:00,2024-12-16T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.69,2024-12-16T11:00:00,2024-12-16T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4.07,2024-12-16T15:00:00,2024-12-16T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.41,2024-12-16T19:00:00,2024-12-16T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.76,2024-12-16T23:00:00,2024-12-17T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.11,2024-12-17T03:00:00,2024-12-17T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4.05,2024-12-17T07:00:00,2024-12-17T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,6.65,2024-12-17T15:00:00,2024-12-17T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.39,2024-12-17T19:00:00,2024-12-17T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.69,2024-12-17T23:00:00,2024-12-18T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.69,2024-12-18T03:00:00,2024-12-18T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4.69,2024-12-18T07:00:00,2024-12-18T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.69,2024-12-19T03:00:00,2024-12-19T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.75,2024-12-21T23:00:00,2024-12-22T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.03,2024-12-22T03:00:00,2024-12-22T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3,2024-12-22T07:00:00,2024-12-22T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.25,2024-12-22T19:00:00,2024-12-22T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.04,2024-12-23T03:00:00,2024-12-23T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4,2024-12-24T19:00:00,2024-12-24T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,6.69,2024-12-25T07:00:00,2024-12-25T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2,2024-12-25T07:00:00,2024-12-25T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.69,2024-12-25T19:00:00,2024-12-25T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.69,2024-12-26T19:00:00,2024-12-26T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.4,2024-12-27T07:00:00,2024-12-27T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,1.67,2024-12-28T03:00:00,2024-12-28T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.75,2024-12-28T19:00:00,2024-12-28T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.89,2024-12-28T19:00:00,2024-12-28T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.25,2024-12-28T23:00:00,2024-12-29T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1,2024-12-29T15:00:00,2024-12-29T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.14,2024-12-29T19:00:00,2024-12-29T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.36,2024-12-29T19:00:00,2024-12-29T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.23,2024-12-30T03:00:00,2024-12-30T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.7,2024-12-30T15:00:00,2024-12-30T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4,2024-12-30T19:00:00,2024-12-30T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.51,2024-12-30T19:00:00,2024-12-30T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4,2024-12-30T23:00:00,2024-12-31T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4.69,2024-12-31T15:00:00,2024-12-31T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.4,2024-12-31T19:00:00,2024-12-31T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.48,2025-01-02T19:00:00,2025-01-02T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,1.92,2025-01-04T19:00:00,2025-01-04T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.2,2025-01-03T23:00:00,2025-01-04T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.08,2025-01-04T07:00:00,2025-01-04T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.77,2025-01-04T19:00:00,2025-01-04T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,1.25,2025-01-04T03:00:00,2025-01-04T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2,2025-01-04T07:00:00,2025-01-04T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.74,2025-01-05T19:00:00,2025-01-05T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.69,2025-01-05T07:00:00,2025-01-05T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.2,2025-01-05T19:00:00,2025-01-05T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.3,2025-01-04T23:00:00,2025-01-05T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.12,2025-01-06T19:00:00,2025-01-06T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.96,2025-01-06T03:00:00,2025-01-06T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,8.03,2025-01-08T11:00:00,2025-01-08T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,7,2025-01-08T19:00:00,2025-01-08T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.7,2025-01-08T07:00:00,2025-01-08T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.75,2025-01-08T11:00:00,2025-01-08T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,1.32,2025-01-08T23:00:00,2025-01-09T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.51,2025-01-09T19:00:00,2025-01-09T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,14.5,2025-01-10T19:00:00,2025-01-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,23.02,2025-01-10T07:00:00,2025-01-10T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.02,2025-01-12T19:00:00,2025-01-12T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3,2025-01-13T23:00:00,2025-01-14T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,0.97,2025-01-16T19:00:00,2025-01-16T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.4,2025-01-16T11:00:00,2025-01-16T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3,2025-01-16T19:00:00,2025-01-16T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.84,2025-01-16T07:00:00,2025-01-16T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,5.5,2025-01-16T11:00:00,2025-01-16T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,7,2025-01-16T07:00:00,2025-01-16T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.63,2025-01-17T11:00:00,2025-01-17T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1,2025-01-17T15:00:00,2025-01-17T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1,2025-01-18T15:00:00,2025-01-18T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1,2025-01-19T19:00:00,2025-01-19T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,9,2025-01-20T19:00:00,2025-01-20T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.6,2025-01-20T07:00:00,2025-01-20T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.27,2025-01-20T11:00:00,2025-01-20T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.2,2025-01-20T19:00:00,2025-01-20T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,8.75,2025-01-20T07:00:00,2025-01-20T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,9.01,2025-01-20T11:00:00,2025-01-20T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.27,2025-01-19T23:00:00,2025-01-20T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.75,2025-01-23T11:00:00,2025-01-23T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.53,2025-01-24T19:00:00,2025-01-24T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4.69,2025-01-24T07:00:00,2025-01-24T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,5.2,2025-01-23T23:00:00,2025-01-24T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.7,2025-01-24T07:00:00,2025-01-24T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4.87,2025-01-25T07:00:00,2025-01-25T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,8.69,2025-01-24T23:00:00,2025-01-25T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.45,2025-01-25T11:00:00,2025-01-25T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.59,2025-01-25T19:00:00,2025-01-25T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.15,2025-01-26T19:00:00,2025-01-26T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.8,2025-01-26T07:00:00,2025-01-26T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.34,2025-01-27T07:00:00,2025-01-27T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.69,2025-01-28T15:00:00,2025-01-28T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.62,2025-01-28T19:00:00,2025-01-28T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.96,2025-02-02T07:00:00,2025-02-02T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,11,2025-02-03T07:00:00,2025-02-03T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,4.75,2025-02-03T11:00:00,2025-02-03T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.9,2025-02-03T19:00:00,2025-02-03T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.5,2025-02-03T03:00:00,2025-02-03T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,7.69,2025-02-03T11:00:00,2025-02-03T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,6.5,2025-02-03T19:00:00,2025-02-03T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,5.69,2025-02-02T23:00:00,2025-02-03T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.25,2025-02-04T11:00:00,2025-02-04T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,6.4,2025-02-04T07:00:00,2025-02-04T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.52,2025-02-04T07:00:00,2025-02-04T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.39,2025-02-04T11:00:00,2025-02-04T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.69,2025-02-04T23:00:00,2025-02-05T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.82,2025-02-07T15:00:00,2025-02-07T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,5.69,2025-02-07T03:00:00,2025-02-07T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,5.69,2025-02-08T07:00:00,2025-02-08T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.74,2025-02-09T15:00:00,2025-02-09T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.75,2025-02-09T03:00:00,2025-02-09T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.44,2025-02-09T07:00:00,2025-02-09T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.43,2025-02-10T19:00:00,2025-02-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.58,2025-02-10T07:00:00,2025-02-10T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,1.3,2025-02-10T07:00:00,2025-02-10T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.18,2025-02-10T03:00:00,2025-02-10T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4,2025-02-09T23:00:00,2025-02-10T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.5,2025-02-10T19:00:00,2025-02-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.98,2025-02-11T07:00:00,2025-02-11T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.42,2025-02-12T19:00:00,2025-02-12T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.49,2025-02-13T03:00:00,2025-02-13T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.28,2025-02-13T23:00:00,2025-02-14T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.29,2025-02-15T07:00:00,2025-02-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.41,2025-02-15T19:00:00,2025-02-15T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.75,2025-02-15T07:00:00,2025-02-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,4.41,2025-02-16T19:00:00,2025-02-16T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,2.96,2025-02-15T23:00:00,2025-02-16T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,2.5,2025-02-16T07:00:00,2025-02-16T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,3.6,2025-02-17T03:00:00,2025-02-17T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,5.18,2025-02-17T19:00:00,2025-02-17T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,44,7.33,2025-02-17T07:00:00,2025-02-17T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,44,3.53,2025-02-16T23:00:00,2025-02-17T03:00:00,,
