registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed capacity (MW),Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,46,1.2,2023-11-25T11:00:00,2023-11-25T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,46,0.64,2023-11-24T23:00:00,2023-11-25T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,46,0.6,2023-11-25T03:00:00,2023-11-25T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,0.2,2023-11-03T03:00:00,2023-11-03T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,2.28,2023-11-03T07:00:00,2023-11-03T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,1.39,2023-11-03T19:00:00,2023-11-03T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,0.26,2023-11-02T23:00:00,2023-11-03T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,1.36,2023-11-03T11:00:00,2023-11-03T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,1.15,2023-11-25T19:00:00,2023-11-25T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,0.43,2024-01-05T23:00:00,2024-01-06T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,0.7,2024-01-06T23:00:00,2024-01-07T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,45,1.56,2024-01-07T19:00:00,2024-01-07T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,45,3.39,2025-04-17T14:00:00,2025-04-17T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,45,-0.52,2025-04-17T18:00:00,2025-04-17T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.07,2024-04-29T18:00:00,2024-04-29T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,4,2024-05-02T14:00:00,2024-05-02T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.42,2024-05-09T10:00:00,2024-05-09T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.56,2024-05-09T18:00:00,2024-05-09T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.66,2024-05-16T10:00:00,2024-05-16T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.7,2024-05-24T18:00:00,2024-05-24T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,6.88,2024-06-08T14:00:00,2024-06-08T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,7,2024-06-10T14:00:00,2024-06-10T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.72,2024-06-13T18:00:00,2024-06-13T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,44,-0.46,2024-06-18T14:00:00,2024-06-18T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,44,-2.32,2024-06-19T14:00:00,2024-06-19T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.28,2024-06-23T02:00:00,2024-06-23T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.34,2024-07-28T10:00:00,2024-07-28T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.75,2024-08-14T22:00:00,2024-08-15T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2,2024-08-16T10:00:00,2024-08-16T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.23,2024-08-17T10:00:00,2024-08-17T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.75,2024-08-17T22:00:00,2024-08-18T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2,2024-08-20T10:00:00,2024-08-20T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.89,2024-08-20T14:00:00,2024-08-20T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3.01,2024-08-20T14:00:00,2024-08-20T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3,2024-08-22T22:00:00,2024-08-23T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3,2024-08-24T10:00:00,2024-08-24T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3,2024-08-24T14:00:00,2024-08-24T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.07,2024-08-24T22:00:00,2024-08-25T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.02,2024-08-27T22:00:00,2024-08-28T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.18,2024-08-27T22:00:00,2024-08-28T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.53,2024-08-28T02:00:00,2024-08-28T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.35,2024-08-28T06:00:00,2024-08-28T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.5,2024-08-28T10:00:00,2024-08-28T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.46,2024-08-28T14:00:00,2024-08-28T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.42,2024-08-28T14:00:00,2024-08-28T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.5,2024-08-29T10:00:00,2024-08-29T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.61,2024-08-30T10:00:00,2024-08-30T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.75,2024-08-31T06:00:00,2024-08-31T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,0.7,2024-08-31T06:00:00,2024-08-31T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.01,2024-08-31T14:00:00,2024-08-31T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.53,2024-08-31T14:00:00,2024-08-31T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,2.91,2024-09-01T14:00:00,2024-09-01T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1,2024-09-02T14:00:00,2024-09-02T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.5,2024-09-02T14:00:00,2024-09-02T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.83,2024-09-05T22:00:00,2024-09-06T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.5,2024-09-06T06:00:00,2024-09-06T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,2.25,2024-09-06T14:00:00,2024-09-06T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.01,2024-09-08T14:00:00,2024-09-08T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.13,2024-09-09T22:00:00,2024-09-10T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.41,2024-09-10T18:00:00,2024-09-10T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.27,2024-09-11T22:00:00,2024-09-12T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.64,2024-09-12T02:00:00,2024-09-12T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.11,2024-09-14T22:00:00,2024-09-15T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.23,2024-09-15T06:00:00,2024-09-15T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1,2024-09-15T06:00:00,2024-09-15T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,1.14,2024-09-15T10:00:00,2024-09-15T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.5,2024-09-15T14:00:00,2024-09-15T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,5.05,2024-11-23T19:00:00,2024-11-23T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.23,2024-11-30T23:00:00,2024-12-01T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,6.23,2024-12-04T19:00:00,2024-12-04T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,5.69,2024-12-04T23:00:00,2024-12-05T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,44,8.93,2024-12-05T03:00:00,2024-12-05T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,6.28,2024-12-05T19:00:00,2024-12-05T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,5,2024-12-05T19:00:00,2024-12-05T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4,2024-12-06T19:00:00,2024-12-06T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,5.69,2024-12-07T03:00:00,2024-12-07T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,5.38,2024-12-07T23:00:00,2024-12-08T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,7.24,2024-12-08T03:00:00,2024-12-08T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,4.1,2024-12-08T19:00:00,2024-12-08T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3.5,2024-12-10T19:00:00,2024-12-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,7.69,2024-12-11T07:00:00,2024-12-11T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,12.92,2024-12-11T19:00:00,2024-12-11T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,8.96,2024-12-13T07:00:00,2024-12-13T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,5.36,2024-12-14T19:00:00,2024-12-14T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3.25,2024-12-14T23:00:00,2024-12-15T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.33,2024-12-15T19:00:00,2024-12-15T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,5.39,2024-12-17T19:00:00,2024-12-17T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,44,10.68,2024-12-19T03:00:00,2024-12-19T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3,2024-12-22T07:00:00,2024-12-22T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.69,2024-12-25T19:00:00,2024-12-25T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.25,2024-12-28T23:00:00,2024-12-29T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,2.14,2024-12-29T19:00:00,2024-12-29T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3.36,2024-12-29T19:00:00,2024-12-29T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4,2024-12-30T19:00:00,2024-12-30T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,44,7.2,2025-01-01T07:00:00,2025-01-01T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,5.12,2025-01-06T19:00:00,2025-01-06T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,26.73,2025-01-22T19:00:00,2025-01-22T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.75,2025-02-09T03:00:00,2025-02-09T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.44,2025-02-09T07:00:00,2025-02-09T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.88,2025-02-10T03:00:00,2025-02-10T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3.6,2025-02-11T03:00:00,2025-02-11T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,6.84,2025-02-23T19:00:00,2025-02-23T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,8.53,2025-02-22T23:00:00,2025-02-23T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,7.5,2025-03-06T03:00:00,2025-03-06T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,6.5,2025-03-08T11:00:00,2025-03-08T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,6,2025-03-08T11:00:00,2025-03-08T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.69,2025-03-09T11:00:00,2025-03-09T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.5,2025-03-10T03:00:00,2025-03-10T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.34,2025-03-11T03:00:00,2025-03-11T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.5,2025-03-12T03:00:00,2025-03-12T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.12,2025-03-18T11:00:00,2025-03-18T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,6.24,2025-03-21T03:00:00,2025-03-21T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.69,2025-03-23T11:00:00,2025-03-23T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3.82,2025-03-23T03:00:00,2025-03-23T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.69,2025-03-24T03:00:00,2025-03-24T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.44,2025-03-24T03:00:00,2025-03-24T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.5,2025-03-25T03:00:00,2025-03-25T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,5.21,2025-03-29T11:00:00,2025-03-29T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.42,2025-03-30T10:00:00,2025-03-30T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,8.04,2025-03-30T14:00:00,2025-03-30T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.01,2025-03-31T02:00:00,2025-03-31T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,6.48,2025-04-05T14:00:00,2025-04-05T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,6.69,2025-04-05T10:00:00,2025-04-05T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.94,2025-04-08T10:00:00,2025-04-08T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4,2025-04-11T10:00:00,2025-04-11T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,6.69,2025-04-16T10:00:00,2025-04-16T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,7,2025-05-10T14:00:00,2025-05-10T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.71,2025-05-12T10:00:00,2025-05-12T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.41,2025-05-14T10:00:00,2025-05-14T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3.88,2025-05-15T10:00:00,2025-05-15T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.38,2025-05-17T06:00:00,2025-05-17T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.05,2025-05-17T10:00:00,2025-05-17T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,2.62,2025-05-17T22:00:00,2025-05-18T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,3.3,2025-05-18T06:00:00,2025-05-18T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.51,2025-05-18T06:00:00,2025-05-18T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,2.69,2025-05-21T02:00:00,2025-05-21T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.85,2025-05-21T10:00:00,2025-05-21T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,5.2,2025-05-25T06:00:00,2025-05-25T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,4.24,2025-05-25T06:00:00,2025-05-25T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.03,2025-05-25T10:00:00,2025-05-25T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.99,2025-05-28T06:00:00,2025-05-28T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,5.86,2025-05-31T06:00:00,2025-05-31T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,4.42,2025-06-01T06:00:00,2025-06-01T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,5.2,2025-06-12T14:00:00,2025-06-12T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,2.45,2025-06-12T10:00:00,2025-06-12T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,3.72,2025-06-11T22:00:00,2025-06-12T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,0.83,2025-06-12T06:00:00,2025-06-12T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.57,2025-06-12T14:00:00,2025-06-12T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,44,2.78,2025-06-14T14:00:00,2025-06-14T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,7.21,2025-06-14T14:00:00,2025-06-14T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,44,1.13,2025-06-14T22:00:00,2025-06-15T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,2.5,2024-04-20T06:00:00,2024-04-20T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,2.5,2024-04-30T02:00:00,2024-04-30T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,2.99,2024-04-30T10:00:00,2024-04-30T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,4.36,2024-06-08T22:00:00,2024-06-09T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,43,-0.14,2024-07-05T06:00:00,2024-07-05T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.27,2024-07-13T22:00:00,2024-07-14T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.75,2024-07-21T10:00:00,2024-07-21T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.25,2024-07-23T10:00:00,2024-07-23T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.6,2024-07-23T14:00:00,2024-07-23T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.82,2024-07-23T22:00:00,2024-07-24T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,2.09,2024-07-24T06:00:00,2024-07-24T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.14,2024-07-24T10:00:00,2024-07-24T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.94,2024-07-24T14:00:00,2024-07-24T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.2,2024-07-27T10:00:00,2024-07-27T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.72,2024-07-29T02:00:00,2024-07-29T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.66,2024-07-29T10:00:00,2024-07-29T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,2.25,2024-07-29T14:00:00,2024-07-29T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.71,2024-07-29T14:00:00,2024-07-29T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,2.56,2024-08-02T06:00:00,2024-08-02T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.76,2024-08-02T10:00:00,2024-08-02T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.65,2024-08-03T10:00:00,2024-08-03T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,2.01,2024-08-04T06:00:00,2024-08-04T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,3,2024-08-06T14:00:00,2024-08-06T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,1.04,2024-08-08T18:00:00,2024-08-08T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,43,3.47,2024-08-10T14:00:00,2024-08-10T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1,2024-08-11T02:00:00,2024-08-11T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.2,2024-08-13T02:00:00,2024-08-13T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,1.23,2024-08-13T22:00:00,2024-08-14T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1,2024-08-13T22:00:00,2024-08-14T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,1.51,2024-08-14T02:00:00,2024-08-14T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.24,2024-08-14T02:00:00,2024-08-14T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.14,2024-08-14T10:00:00,2024-08-14T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.82,2024-08-14T14:00:00,2024-08-14T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,1.1,2024-08-14T14:00:00,2024-08-14T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,0.5,2024-08-14T18:00:00,2024-08-14T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,0.83,2024-08-15T06:00:00,2024-08-15T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,0.8,2024-08-16T22:00:00,2024-08-17T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,0.73,2024-08-17T02:00:00,2024-08-17T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,43,1.27,2024-08-17T02:00:00,2024-08-17T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,0.84,2024-08-17T22:00:00,2024-08-18T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,1.04,2024-08-18T02:00:00,2024-08-18T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,43,1,2024-08-18T06:00:00,2024-08-18T10:00:00,,
